Status,pv,gas_boiler,gas_chp,heat_pump_air,heat_pump_ground,electrolyser,battery_storage,thermal_storage,hydrogen_storage,Cost,Emissions_kg,Resilience,Generation,Solution_ID
Success,3.8697802427798167,2.1943921987602617,4.292989599556912,3.4868401452968194,0.47088673943824766,4.878111758183779,3.805698509951765,3.930321526384769,0.6405681633777294,133.01665272973958,18229593.053541206,0.45195400380239403,0,0
Success,2.251929689477836,1.8539901211629062,4.633824944243009,3.2193256004033226,4.113808066354149,2.2170709941366558,1.1361936089238844,2.772923935079174,0.3190862805208766,66.26001670719977,19676903.71847556,0.4511363057845949,0,1
Success,4.13815585996291,3.1583219956103243,3.7904387004268694,1.772629840649342,4.853490121974517,4.465605606610988,3.8919174853688094,0.9731935392598379,2.333605018635171,484.67988608859537,16095579.40934848,0.4493502233941162,0,2
Success,0.21901882893614388,0.7714474603377391,3.415244766212273,3.7238107795390856,4.83754866217105,1.6291267906907598,1.8522985301743444,2.3477790563790397,0.9473567954214285,196.7678690988508,14502369.694236401,0.453727328601587,0,3
Success,0.6496075266773582,2.3785246311296686,1.1345467452544207,3.3490699734125515,2.1857595943616537,4.163390980289187,3.5013255100112457,1.5618332069102054,4.161299006976005,864.5009856055635,4817697.547728147,0.44237781386577624,0,4
Success,4.023821787484009,1.9373918951508724,1.4416405196512205,3.4124775198748774,0.698762418046549,0.9995410123755416,0.03681134875502756,3.934621887510692,3.324254282960161,691.4561626867061,6121729.250275822,0.4610446201148453,0,5
Success,3.5258268931316756,3.9036451551098397,2.2945788776916998,2.8437059797644686,0.6989849906382872,0.5726503676798672,3.3420148089523583,2.3554810307156626,2.826180532405944,588.3565430281254,9743615.305727331,0.4832012581511821,0,6
Success,3.824994287080128,3.173591600002954,2.767897003289979,2.796035803727068,1.519750490313061,0.15408917283969703,2.183586946161812,1.072923364097646,2.042643218623181,427.1259398188807,11753495.97616085,0.4708282368188384,0,7
Success,4.26701536634083,1.1696974293267037,0.2915137084453301,1.4069194601099828,1.467968788833418,3.3095825736344753,2.7851607617063916,3.9194910455320677,3.321567701636938,690.0500773777329,1237873.0838377795,0.4275492456965775,0,8
Success,2.031934307200353,4.070101923330173,0.8348645995385195,0.11356036566930239,0.45023930387820876,3.6117967529822517,2.3093861512569367,0.806358895168009,2.5052238755168177,520.3710011844149,3545138.3124631075,0.5130960706646812,0,9
Success,0.7615605135658421,3.48160187538868,2.2307813778701533,1.9051061304824124,1.5075604457393825,3.1514129655944423,1.8090630527669522,0.438249596580505,0.5900295106025766,122.52473025575048,9472707.950233113,0.46365281251555734,0,10
Success,4.809488322747573,4.5429034535380355,3.498535669053748,1.3293498072975978,4.84588188673862,3.893754519828973,3.584450945794978,2.246807510718943,1.361207809225795,282.69145721741916,14856053.118957208,0.464028797818869,0,11
Success,0.48195481076749647,4.513011982719208,2.2788814491680554,1.0118168239761516,1.5297831207532626,2.89609784470948,0.8838639146961585,4.283071420461877,3.7925976491760505,788.0326252382378,9676958.322909905,0.4858762849802022,0,12
Success,3.597314779754684,2.1604651988755186,3.1365442035122157,2.920489844563678,3.2492330077741,0.42222160569944545,2.0790370108530483,0.2080708693094624,2.4699540962225948,514.4464494636015,13318905.880967584,0.4549388691334243,0,13
Success,1.6493060616639266,0.7226209443302345,0.5170148386127582,2.93822286088856,0.8529648426844305,4.625600591883986,2.9053056985019747,1.7343490226741853,2.9545774574070838,613.6903578028813,2195432.7845391557,0.44439275684501656,0,14
Success,0.11401935514848749,4.792796066207226,2.4115171847145014,3.913676136251431,0.41364999961219284,2.4332916541908016,2.4535349717726045,4.689132274874915,2.858640261880377,593.9313023204484,10240177.829339264,0.4783213503569872,0,15
Success,2.367447005284769,1.334878315459468,1.657844986712761,2.603362012357689,2.1945573015252333,0.10806039940165213,4.131459620971789,4.480803859198834,0.7012454449930539,146.10624376856515,7039811.942881559,0.45186062190031673,0,16
Success,2.770180717695247,0.5428787056772177,3.3612004651990586,1.4061689191950415,3.297113173459509,3.634973071434413,3.843237459588285,0.5387047297794828,4.580059225688039,951.6281449148834,14272877.963244168,0.4494427997777567,0,17
Success,1.151069954474404,0.1870627808808989,2.774262346957417,1.8546114193121936,4.1489487156620655,4.041257360321509,1.5856944641135766,4.764496975348725,1.454589190700593,302.0860277024211,11780525.537265606,0.4499845008091141,0,18
Success,2.575285646158573,1.2798254528380137,4.680217850244817,0.8230390879100907,0.22455309696164494,2.1754853000151897,4.961877820279185,4.4583863312745695,3.743040097284746,777.9043519213906,19873904.847262707,0.46404139920808885,0,19
Success,4.453962454392625,4.467233198489316,2.594291801932245,1.5796452591539651,3.86006216055494,3.3083063158388053,1.8682886443685502,0.47233334030757634,3.73394805674513,775.7720023481778,11016305.237786772,0.4683070766401896,0,20
Success,1.3123025796143235,4.6840657526688965,1.2048528750284238,0.6137896620574301,4.155563360624531,0.7664215831224702,0.8963415407886954,2.9969139576042174,4.3728102041873225,910.7070855949885,5116242.909934898,0.5070472040380227,0,21
Success,0.9821733285728662,1.5516183645004737,3.887024191205888,4.859132130304837,2.5037059310117113,0.7194875127562539,0.06968143854100772,1.1482801499942763,0.6591110889326052,136.922883415868,16505716.48304644,0.4641106625385983,0,22
Success,3.3882933680642875,0.6091625231426556,2.531649658103165,3.4713121782144323,2.905583046104512,0.9988782583002881,4.020622630911314,3.577035648079008,3.694920019577709,768.7077576109368,10750303.943461867,0.4573134283411334,0,23
Success,0.6552887577865663,0.618769018251723,4.637812755032538,1.9878909691247033,1.5047434589046986,2.442920226757667,3.3143210638179124,4.77811628523485,1.4322311344102752,297.47805000092603,19693837.411460787,0.46461723740587413,0,24
Success,4.624042146560136,0.12429745693128158,2.7759902116341233,3.1698755584054257,0.5294870187537665,0.7016979853195632,2.095571596581519,4.831159560715909,2.980212766171864,620.1968239617264,11787862.678243356,0.4866949183755357,0,25
Success,4.665116108001056,4.021804578064854,2.3369080077764575,3.923817246260937,0.08918391988493868,0.5457199838286747,4.147143074413682,3.9840854416258087,1.1632037098321684,241.79756692080986,9923360.166007264,0.4847612742715818,0,26
Success,2.6538479529952674,3.0300791035000545,4.338694768880056,3.0155357866936283,2.0628578463684017,1.8709202170359136,2.1294104318675493,3.2596551278998707,4.337453158761624,901.7244426112707,18423673.802604772,0.4573897444851586,0,27
Success,2.269484410381499,1.2391978147567906,1.1833118149879058,3.730071401217232,4.082843817119552,0.5263903992706248,0.3327942847758908,2.972168318782259,0.7308662209634914,151.86704182884526,5024771.745289853,0.4485432428375501,0,28
Success,4.1233209522817065,1.5516733696203722,0.7193596648557132,4.604852362437251,0.8276586136763908,1.4236004116896779,0.7680669759602932,0.5774503183267748,0.10574008168220017,21.956757511052274,3054662.4084076346,0.46495047410055335,0,29
Success,0.27697704582130056,0.8732073546792635,0.26690966313587694,2.9557190805548563,3.403572633997532,1.968152284160141,1.589955484760247,2.5226311851111505,4.375024711173043,909.4894006031503,1133395.3712645841,0.43044442504500025,0,30
Success,4.25565813411103,0.21737531006395971,0.9074920479826204,1.18372435552198,1.246937879161059,2.8561632587138637,2.0813121285159615,0.24627059963796993,1.868070692297858,388.0166766709339,3853540.836846034,0.43632836298496525,0,31
Success,2.6187647435881862,0.5083595145185799,4.167292768942799,0.2598093323255213,4.624209345090311,0.4955657078993775,4.217874757988763,4.513265719638086,4.897853402932963,1022.322943096193,17695838.65766481,0.48706000870108757,0,32
Success,4.010129401367967,3.8973877038566447,3.2124163799777383,3.894981772890645,0.6727610420657354,2.6803401797381863,2.5711143509520724,4.2878607206127874,2.3139968279675793,480.69303230437873,13641086.699014679,0.46520284705701065,0,33
Success,1.9254474805017674,3.1978163561855504,1.3323165875042302,0.6988420547697843,2.389386370118729,2.084446842974425,1.1628497026443685,1.83755905057564,1.831962249131237,380.5619657863218,5657500.127927542,0.47768209239946613,0,34
Success,1.6374778220627273,1.897320398634645,3.4287167272797268,1.4843823728564265,4.744289633576702,4.58174009769089,2.404552141500393,1.641806025023444,2.6771739491500157,556.0552052192335,14559576.53394507,0.44425085871512127,0,35
Success,4.242802443868123,3.26293670280051,4.021959139735387,2.663611380328701,3.1645881463381036,1.4407780709123086,3.674465811551454,1.0120229656285917,3.473990644092491,722.2524196212594,17078699.282876,0.4581059546228487,0,36
Success,4.30359534162947,0.6605141865077196,3.071898702709599,0.47547874114967303,3.6285781413571345,0.42246609411760117,4.67969911350313,0.6870396501890108,4.794401229545402,1001.5111028574339,13044397.605313782,0.46729345770527647,0,37
Success,4.004420880425483,2.9684100223317706,3.9131205231477346,3.9755741949154295,4.7301353140866516,1.266916769195936,2.9503794767915457,0.4752459878220061,3.0808285001206066,640.5198179311377,16616530.986659292,0.45322646318124865,0,38
Success,0.856456520463944,2.8247530573622095,2.8621525701692487,2.329925764906137,2.613158877565614,3.8196169500329398,3.996223582560333,2.4607660778771456,2.9979672076130615,622.7507290948772,12153739.346752116,0.44871038928908474,0,39
Success,4.65618117845051,0.5986679425056141,0.5855178295005525,0.43854505955384204,3.2893164252026392,2.0930415039518975,3.871607080709216,3.3561570665429628,1.6681887916411908,346.52569010486593,2486321.364135022,0.4320180207762658,0,40
Success,4.4918327368076785,3.8126607353532616,1.3526747045508785,1.8209600888602702,1.5721999010213143,0.7880582431249983,0.7389168627109582,4.6806373168787205,2.189520185993766,455.29579090136735,5743948.086975724,0.48928192847586033,0,41
Success,1.9165991138870493,3.6484285433868897,2.7649653262644995,4.680699934192311,3.901507469546961,2.3968478206227015,1.881797367404131,4.93315772462161,3.5888011800182174,745.7614012905851,11741047.010725569,0.4530998598493473,0,42
Success,4.755973300019206,0.5923928860852068,4.252668395953913,3.1853694199560376,0.6096083916755629,2.9412899998461035,3.4304818255272442,0.06151342944301419,2.2715898092087325,471.86113237899514,18058374.57838173,0.4657267333546296,0,43
